rounded_lat,rounded_long,rounded_date,astronomical_twilight_begin,nautical_twilight_begin,civil_twilight_begin,sunrise,solar_noon,sunset,civil_twilight_end,nautical_twilight_end,astronomical_twilight_end
30,-90,1988-01-03,41474,43223,45007,46497,65060,83623,85113,498,2247
-30,150,1987-12-06,62174,64276,66249,67793,6641,31888,33433,35406,37508
30,-100,1987-11-01,41569,43249,44947,46350,66216,86083,1086,2784,4464
30,-90,1987-10-18,38637,40302,41974,43349,63912,84476,85851,1123,2788
40,-70,1987-10-11,33370,35254,37135,38679,59209,79738,81283,83164,85048
40,-100,1987-09-06,38295,40326,42286,43853,67104,3955,5522,7482,9513
40,-90,1987-08-23,34827,36990,39038,40655,64959,2863,4480,6528,8692
30,-90,1987-08-02,35406,37354,39215,40690,65174,3257,4733,6594,8542
30,-100,1987-07-05,36506,38623,40607,42161,67469,6378,7932,9916,12033
30,-80,1987-06-28,31494,33633,35631,37194,62589,1583,3146,5145,7283
40,-80,1987-05-31,28520,31282,33698,35525,62255,2584,4411,6828,9590
30,-100,1987-05-10,37244,39188,41046,42520,66982,5045,6518,8376,10320
50,-90,1987-04-19,31988,34891,37474,39450,64750,3649,5626,8208,11111
50,-120,1986-10-12,44998,47253,49495,51341,71188,4635,6481,8723,10978
40,-120,1986-09-28,44592,46501,48388,49924,71436,6549,8084,9971,11881
40,-90,1986-08-17,34357,36589,38681,40325,65041,3358,5001,7094,9326
50,-120,1986-07-13,30658,37412,40988,43411,72342,14874,17297,20872,27627
50,-110,1986-03-02,44014,46272,48514,50356,70329,3902,5745,7986,10245
50,-110,1986-02-02,46840,49105,51430,53403,70426,1048,3021,5346,7611
40,-70,1986-01-19,37395,39334,41323,42998,60646,78294,79970,81959,83898
40,-110,1985-09-15,41359,43326,45244,46791,69305,5419,6965,8884,10850
60,-130,1985-09-08,40200,44082,47352,49821,74251,12282,14750,18020,21903
30,-80,1985-08-18,33842,35678,37456,38879,62625,86372,1394,3173,5008
40,-80,1985-08-04,30868,33277,35484,37193,62761,1930,3639,5846,8255
40,-100,1985-08-04,35673,38081,40287,41996,67561,6726,8435,10641,13049
40,-120,1985-07-28,39875,42390,44663,46410,72386,11963,13709,15982,18497
40,-80,1985-07-07,28681,31507,33958,35804,62693,3183,5029,7480,10305
40,-80,1985-06-30,28327,31218,33706,35571,62618,3265,5131,7618,10510
40,-100,1985-06-16,32845,35762,38263,40136,67241,7946,9819,12320,15237
30,-80,1985-06-16,31324,33466,35467,37031,62440,1449,3014,5015,7157
30,-90,1985-05-26,34054,36111,38052,39577,64620,3263,4789,6729,8786
40,-80,1985-05-19,29291,31878,34194,35965,62186,2006,3777,6093,8681
30,-80,1985-04-28,33201,35064,36863,38298,62246,86194,1229,3028,4891
20,70,1985-03-17,820,2356,3890,5141,26906,48671,49922,51456,52992
40,-80,1985-01-13,39891,41843,43850,45546,62930,80315,82010,84017,85969
40,-80,1984-12-02,38866,40826,42845,44553,61777,79002,80710,82729,84689
30,-90,1984-11-04,39316,41003,42709,44121,63816,83511,84923,229,1916
30,-100,1984-10-14,40919,42583,44251,45621,66353,685,2056,3724,5387
30,-100,1984-10-07,40669,42333,43996,45359,66461,1162,2525,4188,5852
50,-120,1984-08-12,37702,41004,43786,45863,72293,12323,14400,17182,20485
40,-90,1984-07-22,32186,34793,37121,38899,65185,5070,6848,9176,11784
40,-80,1984-07-15,29235,31950,34341,36153,62757,2961,4774,7164,9880
30,-110,1984-07-01,38799,40928,42919,44478,69834,8789,10348,12339,14468
40,-80,1984-06-17,28044,30966,33468,35343,62456,3170,5044,7547,10468
30,-120,1984-06-03,41023,43126,45099,46646,71891,10736,12283,14256,16358
40,-80,1984-05-13,29776,32272,34532,36272,62177,1683,3422,5683,8179
40,-90,1984-04-29,33539,35827,37956,39620,64635,3251,4914,7044,9331
30,-80,1984-04-01,35265,36985,38679,40049,62624,85199,170,1863,3584
40,-70,1984-03-25,32577,34533,36445,37988,60352,82715,84258,86170,1726
40,-90,1984-01-22,42132,44065,46045,47711,65490,83269,84936,516,2449
-30,-60,1983-08-21,32849,34520,36203,37592,57791,77989,79379,81062,82733
40,-80,1983-07-24,29885,32474,34790,36562,62787,2611,4383,6699,9288
40,-100,1983-06-26,32970,35887,38387,40260,67364,8067,9940,12441,15357
40,-120,1983-06-19,37649,40574,43078,44953,72074,12794,14669,17174,20098
40,-80,1983-06-19,28048,30973,33477,35352,62472,3192,5067,7572,10496
30,-110,1983-06-05,38600,40708,42685,44234,69503,8372,9921,11898,14006
30,-100,1983-05-08,37367,39296,41144,42610,66988,4965,6432,8279,10209
30,-90,1983-04-03,37564,39289,40986,42358,65002,1245,2617,4315,6040
40,-120,1983-03-20,45174,47103,48999,50536,72453,7970,9507,11404,13332
30,-120,1983-02-27,47319,48982,50650,52020,72767,7114,8483,10151,11815
40,-120,1983-02-13,48266,50153,52062,53647,72855,5663,7247,9156,11044
40,-90,1982-12-26,42176,44155,46199,47934,64836,81739,83474,85517,1096
30,-90,1982-11-14,39708,41413,43143,44579,63867,83155,84592,86322,1627
40,-70,1982-10-17,33745,35626,37512,39068,59123,79178,80733,82619,84500
40,-90,1982-06-20,30458,33384,35889,37765,64889,5613,7488,9993,12919
20,70,1982-05-16,84194,85918,1198,2546,26178,49810,51158,52838,54562
40,-80,1981-09-20,34484,36425,38328,39868,62000,84132,85672,1175,3116
40,-80,1981-09-13,34015,35994,37921,39471,62150,84828,86379,1905,3884
40,-90,1981-08-02,33094,35534,37759,39480,65171,4463,6183,8409,10848
40,-70,1981-06-28,25846,28752,31246,33116,60193,871,2740,5235,8140
30,-90,1981-06-14,33719,35857,37856,39419,64814,3809,5372,7371,9510
40,-90,1981-06-14,30456,33364,35860,37730,64814,5498,7368,9864,12772
50,0,1981-05-10,6461,10343,13366,15557,42981,70406,72596,75619,79501
30,-100,1981-04-26,38142,39992,41781,43210,67064,4518,5947,7735,9585
40,-120,1981-04-19,41834,43995,46041,47657,71943,9829,11444,13490,15651
40,-90,1980-09-21,36967,38902,40802,42341,64373,6,1544,3444,5379
50,0,1980-08-31,11630,14336,16810,18733,43213,67692,69615,72089,74795
40,-70,1980-06-29,25893,28790,31280,33148,60208,868,2736,5226,8123
30,-80,1980-06-29,31537,33672,35668,37229,62608,1588,3149,5145,7279
40,-80,1980-06-22,28092,31017,33522,35398,62520,3243,5119,7624,10549
40,-90,1980-06-15,30447,33361,35860,37732,64830,5527,7400,9899,12813
40,-100,1980-06-08,32962,35827,38300,40158,67144,7730,9588,12061,14926
50,0,1980-06-01,,7919,11559,14005,43067,72129,74576,78216,
40,-90,1980-06-01,30831,33616,36046,37880,64670,5059,6893,9323,12108
40,-80,1980-06-01,28433,31217,33647,35481,62269,2658,4492,6921,9706
50,-110,1980-06-01,,34295,37943,40392,69470,12148,14597,18245,
20,-100,1980-02-10,43040,44597,46165,47454,68056,2258,3547,5115,6672
30,-80,1979-12-30,39000,40753,42542,44037,62545,81054,82549,84338,86091
40,-110,1979-12-09,46372,48343,50376,52100,69137,86174,1497,3530,5501
50,-10,1979-11-04,20629,22883,25185,27129,44615,62102,64046,66348,68602
50,-120,1979-10-14,45158,47409,49652,51502,71163,4425,6275,8518,10769
40,-80,1979-09-30,35091,36996,38881,40417,61805,83193,84729,214,2119
40,-90,1979-09-23,37048,38977,40874,42412,64347,86282,1420,3317,5246
40,-80,1979-08-19,32093,34305,36384,38019,62619,818,2453,4532,6744
40,-120,1979-08-12,41117,43417,45554,47224,72301,10978,12647,14785,17085
50,0,1979-07-29,6122,10364,13509,15755,43585,71416,73662,76807,81049
20,90,1979-07-15,79581,81356,83077,84454,21949,45844,47221,48942,50716
40,-110,1979-07-15,36382,39108,41504,43320,69952,10185,12001,14397,17123
40,-90,1979-07-01,30746,33634,36119,37984,65023,5662,7527,10012,12901
30,-120,1979-07-01,41175,43306,45300,46859,72224,11189,12749,14742,16873
30,-80,1979-06-17,31325,33468,35469,37034,62445,1457,3022,5023,7166
40,-70,1979-06-03,25976,28776,31214,33053,59881,309,2148,4586,7386
40,-90,1979-06-03,30773,33574,36012,37851,64681,5111,6950,9389,12190
30,-100,1979-06-03,36240,38339,40309,41854,67082,5910,7454,9425,11523
40,-80,1979-05-20,29255,31849,34169,35943,62187,2031,3804,6124,8719
40,-110,1979-05-13,37039,39523,41777,43513,69377,8842,10577,12831,15316
50,-70,1979-05-13,22719,26799,29892,32114,59777,1041,3263,6355,10436
40,-70,1979-05-06,28112,30487,32673,34370,59796,85222,519,2704,5080
-30,150,1979-03-18,67300,68991,70665,72025,7702,29779,31139,32814,34505
-10,-80,1979-02-04,36303,37859,39400,40649,63237,85824,673,2215,3770
30,-120,1979-02-04,48416,50107,51818,53235,72837,6040,7457,9168,10858
40,-70,1978-12-24,37326,39306,41351,43087,59975,76863,78599,80644,82623
40,-80,1978-10-15,36025,37905,39790,41341,61548,81755,83306,85191,672
40,-80,1978-10-01,35168,37070,38954,40490,61781,83072,84608,91,1993
60,0,1978-09-17,10848,14307,17396,19793,42875,65956,68354,71442,74901
40,-120,1978-09-03,42892,44945,46920,48496,71958,9021,10597,12571,14625
40,-70,1978-08-13,29210,31495,33623,35287,60289,85292,555,2683,4968
40,-80,1978-08-13,31613,33897,36025,37688,62689,1290,2953,5080,7365
40,-90,1978-07-30,32812,35302,37559,39297,65182,4667,6405,8663,11153
40,-80,1978-07-16,29267,31976,34363,36173,62759,2945,4755,7142,9851
10,-80,1978-07-16,35413,37033,38630,39923,62759,85595,488,2085,3705
30,-120,1978-07-02,41213,43340,45331,46889,72238,11188,12746,14736,16864
20,80,1978-07-02,81635,83442,85189,184,24232,48280,49675,51422,53229
30,-120,1978-06-18,40934,43078,45080,46645,72063,11080,12646,14648,16792
30,-80,1978-06-04,31416,33520,35494,37041,62293,1145,2693,4667,6771
40,-80,1978-06-04,28320,31136,33583,35426,62293,2761,4604,7051,9867
30,-100,1978-06-04,36215,38319,40293,41841,67094,5947,7495,9469,11573
20,-70,1978-06-04,30995,32788,34523,35911,59893,83876,85263,599,2392
50,-110,1978-06-04,,34112,37823,40296,69494,12293,14765,18476,
40,-110,1978-04-02,41352,43355,45296,46854,69815,6376,7933,9875,11878
60,-150,1978-03-26,47480,50945,54036,56434,79539,16245,18643,21734,25199
-10,-80,1978-02-19,36644,38155,39657,40878,63233,85588,409,1910,3421
30,-120,1978-01-08,48741,50483,52259,53740,72408,4676,6157,7933,9675
40,-80,1977-12-25,39758,41737,43781,45517,62413,79308,81044,83088,85067
40,-100,1977-11-20,42995,44929,46910,48577,66343,84108,85775,1357,3290
50,-100,1977-11-13,43054,45333,47684,49690,66261,82831,84838,788,3068
30,-120,1977-08-21,43588,45405,47169,48583,72181,9379,10793,12557,14374
40,-90,1977-07-31,32918,35389,37634,39365,65178,4591,6323,8568,11039
40,-70,1977-07-17,26959,29649,32026,33831,60365,500,2305,4681,7372
40,-120,1977-07-17,38969,41658,44033,45837,72366,12494,14299,16674,19362
60,0,1977-07-17,,,6721,11072,43564,76057,80407,,
30,-80,1977-07-17,32218,34272,36211,37736,62765,1395,2920,4859,6913
20,-160,1977-07-03,52880,54683,56428,57821,81853,19485,20878,22623,24426
50,-120,1977-07-03,,36546,40360,42869,72252,15235,17744,21558,
40,-80,1977-07-03,28459,31326,33801,35659,62651,3242,5101,7575,10443
50,0,1977-06-12,,7303,11175,13704,43185,72666,75195,79067,
50,-120,1977-06-19,,35995,39936,42488,72079,15270,17822,21762,
40,-90,1977-06-05,30670,33501,35955,37803,64707,5210,7058,9513,12343
40,-70,1977-06-05,25872,28702,31156,33004,59906,408,2256,4710,7540
20,-80,1977-05-29,33463,35239,36961,38339,62241,86142,1120,2842,4618
30,-120,1977-03-13,46345,48016,49681,51038,72566,7694,9052,10716,12387
30,-80,1976-12-26,38926,40681,42472,43970,62450,80930,82427,84219,85974
30,-80,1976-11-28,37923,39656,41422,42893,61688,80483,81955,83720,85454
30,-100,1976-11-28,42725,44459,46224,47696,66490,85283,355,2120,3854
30,-120,1976-11-21,47229,48949,50699,52154,71162,3771,5226,6976,8696
40,-80,1976-09-19,34432,36377,38282,39823,62017,84210,85751,1257,3201
50,0,1976-09-05,12263,14867,17283,19177,43116,67054,68948,71364,73968
40,-80,1976-08-15,31821,34074,36180,37831,62660,1090,2741,4847,7099
40,-110,1976-07-25,37232,39793,42093,43855,69987,9719,11481,13781,16342
50,0,1976-07-18,3678,9155,12588,14956,43570,72184,74552,77985,83462
30,-80,1976-07-18,32277,34323,36256,37777,62771,1364,2886,4819,6865
-40,140,1976-06-13,73307,75284,77324,79059,9595,26531,28266,30307,32284
50,-100,1976-06-13,,31258,35152,37688,67204,10320,12856,16749,
40,-90,1976-06-06,30625,33469,35931,37783,64720,5257,7109,9570,12415
30,-120,1976-06-06,40972,43087,45069,46621,71921,10820,12373,14355,16470
40,-80,1976-05-30,28536,31294,33708,35533,62251,2568,4394,6808,9565
30,-90,1976-05-30,33921,36003,37961,39498,64651,3404,4941,6899,8980
40,-70,1975-11-16,35527,37450,39416,41066,59084,77103,78753,80719,82641
40,-80,1975-11-16,37929,39852,41817,43468,61485,79502,81152,83118,85040
30,-80,1975-11-02,36803,38485,40184,41589,61416,81242,82647,84347,86029
40,-70,1975-11-02,34691,36584,38505,40104,59016,77928,79527,81447,83341
40,-90,1975-10-26,39073,40957,42859,44436,63841,83246,84823,325,2210
40,-70,1975-10-19,33848,35728,37617,39176,59103,79030,80589,82478,84358
50,-110,1975-10-19,43218,45461,47711,49577,68702,1426,3293,5542,7786
30,-90,1975-10-12,38417,40080,41746,43113,63994,84876,86242,1508,3171
40,-80,1975-09-07,33555,35579,37535,39100,62286,85472,637,2592,4617
40,-70,1975-08-17,29523,31759,33855,35501,60245,84990,235,2331,4568
40,-90,1975-08-17,34327,36563,38659,40304,65045,3386,5030,7126,9362
30,-90,1975-08-10,35813,37705,39525,40975,65120,2866,4316,6136,8028
40,-70,1975-08-03,28327,30761,32983,34701,60369,86036,1354,3576,6010
40,-80,1975-07-13,29030,31786,34199,36024,62738,3051,4876,7290,10045
40,-70,1975-06-29,25861,28764,31257,33126,60198,870,2739,5231,8134
40,-120,1975-06-29,37867,40768,43261,45130,72199,12869,14738,17231,20132
30,-80,1975-06-29,31515,33652,35649,37211,62598,1585,3147,5144,7281
40,-100,1975-06-29,33064,35967,38459,40328,67399,8069,9938,12431,15333
50,-90,1975-06-22,,28820,32763,35316,64910,8104,10657,14600,
40,-80,1975-06-08,28186,31043,33511,35367,62333,2900,4756,7224,10081
40,-100,1975-06-01,33268,36043,38467,40298,67062,7426,9257,11681,14456
40,-70,1975-03-30,32124,34104,36031,37581,60276,82970,84520,48,2028
-20,-50,1975-03-09,29191,30751,32299,33558,55841,78124,79382,80931,82490
30,-80,1975-03-09,37075,38741,40404,41764,63040,84315,85675,938,2604
40,-80,1974-11-24,38405,40347,42340,44021,61602,79183,80864,82857,84799
30,-90,1974-10-20,38717,40383,42058,43436,63889,84342,85721,996,2662
30,-100,1974-10-20,41118,42784,44459,45837,66289,340,1719,3394,5060
40,-90,1974-10-20,38726,40607,42498,44060,63889,83719,85281,772,2652
40,-120,1974-08-18,41637,43856,45941,47580,72227,10475,12113,14198,16418
40,-90,1974-08-11,33842,36154,38299,39973,65109,3845,5519,7664,9976
40,-70,1974-08-04,28435,30849,33059,34771,60362,85954,1265,3475,5890
40,-70,1974-07-28,27832,30355,32633,34382,60385,86389,1738,4016,6539
40,-70,1974-07-07,26258,29087,31541,33388,60288,788,2636,5090,7919
40,-90,1974-06-30,30712,33606,36094,37961,65013,5666,7532,10021,12915
40,-80,1974-06-16,28044,30960,33460,35333,62434,3136,5009,7509,10425
30,-80,1974-06-16,31321,33462,35463,37027,62434,1442,3006,5007,7148
40,-100,1974-06-02,33207,35999,38432,40268,67073,7479,9315,11748,14539
30,-90,1974-06-02,33858,35952,37920,39463,64673,3484,5027,6994,9088
40,-80,1974-06-02,28410,31201,33633,35469,62273,2677,4513,6945,9736
40,-70,1974-05-26,26408,29099,31476,33281,59816,86352,1757,4133,6825
40,-120,1974-05-12,39507,41980,44226,45958,71777,11197,12929,15175,17647
30,-80,1974-05-12,32321,34280,36150,37630,62178,325,1805,3675,5634
30,-120,1974-04-14,43870,45647,47382,48776,72016,8856,10251,11986,13763
40,-80,1974-03-17,35878,37795,39686,41221,62905,84589,86124,1615,3532
30,-80,1974-02-17,38273,39944,41626,43012,63244,83476,84862,144,1814
40,-80,1974-01-13,39897,41849,43858,45554,62925,80295,81991,84000,85952
40,-80,1973-10-21,36399,38280,40173,41738,61477,81216,82781,84674,155
30,-100,1973-10-14,40908,42571,44239,45609,66358,707,2077,3745,5409
30,-100,1973-09-16,39892,41592,43272,44636,66885,2735,4098,5778,7478
40,-70,1973-07-22,27351,29965,32297,34077,60382,288,2068,4400,7014
40,-90,1973-07-22,32156,34769,37100,38880,65183,5085,6865,9196,11810
40,-70,1973-07-08,26332,29146,31592,33436,60300,764,2608,5053,7868
50,-70,1973-07-01,,24400,28253,30776,60227,3277,5800,9654,
40,-80,1973-06-17,28042,30962,33465,35339,62450,3162,5036,7539,10459
30,-90,1973-06-17,33727,35870,37872,39437,64851,3865,5430,7431,9575
40,-70,1973-06-17,25642,28562,31064,32938,60050,762,2636,5138,8058
40,-70,1973-06-03,25954,28761,31201,33042,59885,327,2168,4609,7415
50,-120,1973-06-03,,36565,40257,42723,71886,14649,17115,20807,
30,-80,1973-04-15,34181,35964,37704,39101,62400,85698,696,2435,4218
30,-90,1973-03-11,39298,40967,42630,43988,65401,413,1772,3435,5103
30,-90,1973-02-18,40609,42278,43958,45341,65638,85934,918,2598,4266
30,-90,1973-02-04,41205,42895,44605,46021,65640,85260,275,1986,3675
40,-70,1972-12-03,36512,38474,40495,42206,59400,76593,78304,80325,82287
30,-80,1972-11-05,36953,38641,40349,41763,61418,81073,82488,84196,85884
30,-120,1972-09-17,44742,46438,48116,49478,71658,7437,8799,10477,12173
20,110,1972-09-17,76453,78001,79541,80795,16471,38547,39801,41342,42889
60,-150,1972-08-27,41404,46610,50304,52942,79278,19214,21852,25546,30753
40,-90,1972-08-20,34633,36824,38890,40517,64994,3070,4697,6763,8954
30,-100,1972-08-20,38747,40569,42337,43753,67393,4633,6049,7817,9639
40,-80,1972-08-13,31650,33929,36052,37713,62683,1253,2914,5038,7317
40,-70,1972-08-13,29248,31527,33651,35312,60284,85256,517,2641,4920
30,-90,1972-08-13,36002,37869,39670,41107,65083,2659,4096,5898,7765
40,-90,1972-08-13,34052,36331,38454,40115,65083,3651,5312,7436,9714
30,-80,1972-07-02,31622,33749,35738,37296,62641,1586,3144,5134,7260
40,-120,1972-06-11,37692,40582,43069,44934,71979,12623,14488,16975,19865
50,0,1972-06-04,,7701,11416,13890,43095,72300,74774,78489,
30,-80,1972-06-04,31406,33513,35488,37036,62297,1158,2707,4682,6788
30,-120,1971-11-14,46898,48603,50332,51768,71066,3964,5400,7129,8833
40,-70,1971-10-17,33725,35606,37492,39046,59127,79207,80762,82648,84528
30,-100,1971-09-12,39717,41431,43121,44490,66981,3073,4441,6131,7846
40,-80,1971-08-22,32331,34508,36565,38187,62575,564,2186,4243,6419
50,-120,1971-07-25,34113,38713,41960,44251,72386,14121,16412,19659,24259
40,-120,1971-06-13,37672,40571,43062,44930,71994,12658,14526,17017,19916
30,-80,1971-05-23,31792,33825,35749,37264,62198,731,2246,4170,6204
40,-80,1971-04-18,32420,34562,36596,38204,62365,125,1734,3767,5910
40,-80,1971-02-07,39051,40948,42874,44480,63251,82022,83628,85554,1051
30,-80,1971-01-31,38940,40638,42360,43788,63208,82628,84056,85778,1076
30,-100,1970-08-23,38865,40672,42429,43838,67355,4472,5882,7639,9446
50,-110,1970-08-02,33413,37309,40336,42530,69971,11012,13206,16233,20129
30,-80,1970-07-12,31978,34063,36023,37562,62731,1500,3039,4999,7084
40,-80,1970-06-28,28233,31140,33636,35506,62588,3270,5140,7635,10543
40,-100,1970-06-21,32866,35793,38298,40174,67299,8024,9900,12406,15332
40,-90,1970-06-14,30457,33363,35858,37728,64808,5488,7358,9853,12759
50,-120,1970-05-31,29418,36819,40425,42859,71855,14450,16884,20491,27892
50,0,1970-05-31,891,8047,11644,14075,43052,72029,74460,78057,85213
40,-80,1970-05-31,28511,31275,33692,35520,62254,2588,4415,6833,9596
40,-90,1970-05-03,33189,35524,37684,39365,64610,3455,5137,7297,9632
40,-90,1970-04-19,34680,36836,38879,40493,64748,2603,4217,6260,8416
30,-90,1970-03-29,37950,39657,41343,42708,65089,1070,2436,4121,5828
50,-120,1970-03-08,45657,47938,50183,52016,72650,6884,8717,10962,13243
40,-70,1969-12-21,37249,39229,41274,43011,59893,76774,78511,80557,82537
40,-80,1969-10-26,36700,38584,40488,42066,61440,80814,82392,84295,86180
40,-80,1969-10-12,35855,37738,39620,41166,61589,82012,83558,85440,922
40,-80,1969-08-17,31962,34193,36285,37928,62640,951,2594,4686,6917
40,-100,1969-08-17,36767,38997,41089,42731,67439,5746,7389,9481,11711
40,-80,1969-07-27,30168,32703,34987,36741,62787,2432,4186,6471,9006
40,-90,1969-07-13,31463,34212,36622,38445,65141,5437,7261,9670,12419
40,-110,1969-07-13,36267,39016,41425,43248,69942,10235,12059,14468,17216
30,-80,1969-06-29,31527,33663,35659,37221,62604,1587,3148,5145,7280
-10,-80,1968-09-29,35701,37170,38636,39832,61812,83792,84988,54,1523
40,-80,1968-09-22,34625,36556,38454,39992,61955,83919,85457,955,2886
40,-120,1968-09-08,43285,45295,47242,48803,71849,8496,10057,12004,14014
40,-70,1968-08-11,29075,31382,33524,35196,60305,85415,687,2829,5135
40,-70,1968-08-04,28474,30881,33087,34796,60360,85924,1232,3439,5846
50,-90,1968-07-21,26120,31118,34460,36790,65181,7172,9502,12845,17842
40,-90,1968-07-21,32091,34717,37056,38840,65181,5123,6907,9245,11871
50,-120,1968-07-14,31252,37549,41088,43497,72350,14803,17212,20751,27048
40,-70,1968-07-14,26748,29480,31880,33698,60349,600,2418,4818,7550
40,-110,1968-06-30,35532,38423,40909,42775,69819,10464,12329,14816,17706
60,-150,1968-06-30,,,39757,45488,79421,26953,32684,,
30,-120,1968-06-30,41164,43297,45291,46851,72220,11189,12749,14743,16875
20,-160,1968-06-23,52678,54494,56248,57648,81734,19421,20821,22575,24390
